filename,Di_A,Df_A,Dif_A,density_gcc,unit_cell_volume_A3,SA_A2,SA_m2_cm3,SA_m2_g,AV_A3,AV_fraction,AV_cm3_g,num_channels,num_pockets
DB1-Zn2O8-irmof10_A-mof177_No308_repeat,25.82934,13.83803,25.82934,0.454918,29402.2,4536.38,1542.87,3391.53,16947.4,0.5764,1.26704,1,0
DB1-Zn2O8-irmof14_A-irmof16_A_No457_repeat,13.50520,10.66888,13.42684,0.311115,17745.2,3559.35,2005.81,6447.17,9035.85,0.5092,1.63669,1,0
DB1-Zn2O8-irmof14_A-irmof8_A_No24_repeat,12.71411,11.81575,12.71411,0.574785,8541.48,1878.27,2199,3825.78,2805.02,0.3284,0.571344,1,0
DB1-Zn2O8-irmof20_A-imd_No13_repeat,9.56278,9.22951,9.56278,0.689319,3232.68,683.131,2113.2,3065.64,729.293,0.2256,0.327279,1,0
DB1-Zn2O8-irmof20_A-mof505_No13_repeat,9.56278,9.22951,9.56278,0.689319,3232.68,683.131,2113.2,3065.64,729.293,0.2256,0.327279,1,0
DB1-Zn2O8-irmof20_A-mofHTB_No13_repeat,9.56278,9.22951,9.56278,0.689319,3232.68,683.131,2113.2,3065.64,729.293,0.2256,0.327279,1,0
DB1-Zn2O8-irmof20_A-nott112_No13_repeat,9.56278,9.22951,9.56278,0.689319,3232.68,683.131,2113.2,3065.64,729.293,0.2256,0.327279,1,0
DB1-Zn2O8-irmof20_A-nott112_No16_repeat,9.69653,8.99598,9.69653,0.691647,3232.68,718.154,2221.54,3211.96,797.179,0.2466,0.35654,1,0
DB1-Zn2O8-irmof20_A-PEDOT_A_No13_repeat,9.56278,9.22951,9.56278,0.689319,3232.68,683.131,2113.2,3065.64,729.293,0.2256,0.327279,1,0
DB1-Zn2O8-irmof6_A-imd_No12_repeat,7.91789,7.39855,7.88578,0.759608,2426.3,483.168,1991.38,2621.58,348.417,0.1436,0.189045,1,0
DB1-Zn2O8-irmof6_A-NCO_A_No12_repeat,7.91789,7.39855,7.88578,0.759608,2426.3,483.168,1991.38,2621.58,348.417,0.1436,0.189045,1,0
DB1-Zn2O8-irmof6_A-pcn6_B_No12_repeat,7.91789,7.39855,7.88578,0.759608,2426.3,483.168,1991.38,2621.58,348.417,0.1436,0.189045,1,0
DB1-Zn2O8-irmof6_A-TED_A_No12_repeat,7.91789,7.39855,7.88578,0.759608,2426.3,483.168,1991.38,2621.58,348.417,0.1436,0.189045,1,0
DB1-Zn2O8-irmof8_A-imdb_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-imd_No11_repeat,10.13456,9.79487,10.13456,0.61615,3486.61,716.38,2054.66,3334.68,851.429,0.2442,0.396332,1,0
DB1-Zn2O8-irmof8_A-mof200_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-mof505_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-mofHTB_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-NiC4_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-pcn6_B_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-PEDOT_A_No11_repeat,10.13456,9.79487,10.13456,0.61615,3486.61,716.38,2054.66,3334.68,851.429,0.2442,0.396332,1,0
DB1-Zn2O8-irmof8_A-pmof1_A_No11_repeat,10.13456,9.79487,10.13456,0.61615,3486.61,716.38,2054.66,3334.68,851.429,0.2442,0.396332,1,0
DB1-Zn2O8-irmof8_A-pmof1_A_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8-irmof8_A-TePM_No12_repeat,10.04171,9.78001,10.01897,0.589796,3486.61,785.314,2252.37,3818.9,961.606,0.2758,0.46762,1,0
DB1-Zn2O8N2-ADC_A-BDC_A_No1028_repeat,13.19545,9.53937,13.19545,0.424844,3218.21,639.199,1986.19,4675.11,1463,0.4546,1.07004,1,0
DB1-Zn2O8N2-ADC_A-BDC_A_No229_repeat,13.11539,9.46640,13.09018,0.435152,3218.21,663.156,2060.64,4735.44,1318.82,0.4098,0.94174,1,0
DB1-Zn2O8N2-ADC_A-DPAC_A_No69_repeat,17.05475,14.22768,17.05475,0.321236,5187.93,821.863,1584.18,4931.52,3012.11,0.5806,1.80739,1,0
DB1-Zn2O8N2-ADC_A-irmof10_A_No41_repeat,13.69266,11.72486,13.69266,0.381604,7668.71,1593.21,2077.55,5444.25,3325.15,0.4336,1.13626,1,0
DB1-Zn2O8N2-ADC_A-irmof10_A_No496_repeat,13.21909,11.80986,13.11122,0.420577,7668.71,1442.33,1880.8,4471.95,3309.82,0.4316,1.02621,1,0
DB1-Zn2O8N2-ADC_A-irmof10_A_No497_repeat,12.77227,11.72486,12.67841,0.420577,7668.71,1582.59,2063.7,4906.82,3116.56,0.4064,0.966291,1,0
DB1-Zn2O8N2-ADC_A-irmof10_A_No553_repeat,14.00069,11.80986,13.98952,0.395461,7668.71,1451.54,1892.81,4786.35,3444.79,0.4492,1.13589,1,1
DB1-Zn2O8N2-ADC_A-irmof14_A_No193_repeat,12.49587,11.53703,12.49587,0.438174,7619.57,1630.8,2140.29,4884.56,2848.19,0.3738,0.853087,1,0
DB1-Zn2O8N2-ADC_A-irmof14_A_No598_repeat,12.62394,11.75350,12.62394,0.577615,7619.57,1493.2,1959.7,3392.74,2925.91,0.384,0.664802,1,0
DB1-Zn2O8N2-ADC_A-irmof6_A_No156_repeat,13.18118,9.46640,13.18118,0.44441,3249,649.799,2000,4500.35,1367.18,0.4208,0.946874,1,0
DB1-Zn2O8N2-ADC_A-irmof8_A_No231_repeat,14.07283,9.99548,14.07283,0.430529,3894.26,720.199,1849.39,4295.61,1764.1,0.453,1.05219,1,0
DB1-Zn2O8N2-AZO_A-BDC_A_No15_repeat,11.51973,7.87462,11.51973,0.49039,3124.69,639.68,2047.18,4174.6,1069.27,0.3422,0.697813,1,0
DB1-Zn2O8N2-AZO_A-BDC_A_No380_repeat,11.51973,7.87462,11.51973,0.532317,3124.69,640.163,2048.72,3848.69,1046.15,0.3348,0.628949,1,0
DB1-Zn2O8N2-AZO_A-BDC_A_No423_repeat,11.51973,7.87462,11.51973,0.506348,3124.69,638.734,2044.15,4037.05,1049.27,0.3358,0.66318,1,0
DB1-Zn2O8N2-AZO_A-BDC_A_No430_repeat,11.51973,7.87462,11.51973,0.514302,3124.69,625.289,2001.12,3890.95,1041.15,0.3332,0.647868,1,0
DB1-Zn2O8N2-AZO_A-BDC_A_No437_repeat,11.51973,7.87462,11.51973,0.498892,3124.69,646.798,2069.96,4149.12,1059.89,0.3392,0.679907,1,0
DB1-Zn2O8N2-AZO_A-DPAC_A_No1036_repeat,15.98532,14.15456,15.96679,0.373652,5037.18,840.085,1667.77,4463.42,2723.1,0.5406,1.4468,1,0
DB1-Zn2O8N2-AZO_A-DPAC_A_No15_repeat,15.16568,13.26072,14.95648,0.337206,5037.18,842.087,1671.74,4957.63,2649.56,0.526,1.55988,1,0
DB1-Zn2O8N2-AZO_A-DPAC_A_No715_repeat,15.16568,13.26072,14.97509,0.347106,5037.18,847.21,1681.91,4845.54,2611.28,0.5184,1.49349,1,0
DB1-Zn2O8N2-AZO_A-DPAC_A_No727_repeat,14.43416,13.05381,14.41602,0.366873,5037.18,883.265,1753.49,4779.55,2481.32,0.4926,1.3427,1,0
DB1-Zn2O8N2-AZO_A-DPAC_A_No738_repeat,15.16568,13.26072,14.95648,0.358303,5037.18,843.026,1673.61,4670.93,2608.25,0.5178,1.44515,1,0
DB1-Zn2O8N2-AZO_A-DPAC_A_No739_repeat,14.90533,13.26072,14.61726,0.358303,5037.18,864.69,1716.61,4790.96,2555.87,0.5074,1.41612,1,0
DB1-Zn2O8N2-AZO_A-fum_A_No158_repeat,10.73156,7.87465,10.73156,0.624295,2560.69,491.902,1920.97,3077.03,602.787,0.2354,0.377065,1,0
DB1-Zn2O8N2-AZO_A-irmof10_A_No343_repeat,14.46576,11.64738,14.46576,0.390108,7555.21,1488.52,1970.19,5050.37,3591.75,0.4754,1.21864,1,0
DB1-Zn2O8N2-AZO_A-irmof20_A_No15_repeat,12.49161,9.19206,12.49161,0.449192,3640.9,702.582,1929.69,4295.92,1504.42,0.4132,0.919874,1,0
DB1-Zn2O8N2-AZO_A-irmof20_A_No23_repeat,14.49848,9.85689,14.49848,0.441136,3640.9,697.022,1914.42,4339.76,1806.61,0.4962,1.12482,1,0
DB1-Zn2O8N2-AZO_A-irmof20_A_No326_repeat,12.49161,9.19206,12.49161,0.455589,3640.9,707.553,1943.35,4265.57,1485.49,0.408,0.895543,1,0
DB1-Zn2O8N2-AZO_A-irmof20_A_No332_repeat,12.49161,9.19206,12.49161,0.464901,3640.9,708.708,1946.52,4186.95,1483.3,0.4074,0.876315,1,0
DB1-Zn2O8N2-AZO_A-irmof20_A_No333_repeat,12.49161,9.19206,12.49161,0.480611,3640.9,713.013,1958.34,4074.7,1452.72,0.399,0.830193,1,0
DB1-Zn2O8N2-AZO_A-irmof20_A_No74_repeat,13.48414,9.68218,13.30192,0.663881,3640.9,686.54,1885.63,2840.32,1627.48,0.447,0.673314,1,0
DB1-Zn2O8N2-AZO_A-irmof6_A_No291_repeat,11.56868,7.87472,11.56868,0.517579,3154.59,642.936,2038.1,3937.75,1050.48,0.333,0.64338,1,0
DB1-Zn2O8N2-AZO_A-irmof6_A_No298_repeat,11.56868,7.87472,11.56868,0.54578,3154.59,634.717,2012.04,3686.55,1032.81,0.3274,0.599876,1,0
DB1-Zn2O8N2-AZO_A-irmof6_A_No324_repeat,11.56868,7.87472,11.56868,0.50787,3154.59,647.346,2052.08,4040.56,1056.79,0.335,0.659618,1,0
DB1-Zn2O8N2-AZO_A-irmof7_A_No474_repeat,11.56465,8.91895,11.56465,0.524969,3079.66,602.788,1957.32,3728.45,1064.95,0.3458,0.658706,1,0
DB1-Zn2O8N2-AZO_A-irmof8_A_No336_repeat,12.59841,9.65179,12.38349,0.48775,3781.1,715.527,1892.38,3879.81,1506.39,0.3984,0.816812,1,0
DB1-Zn2O8N2-AZO_A-irmof8_A_No374_repeat,12.74079,9.65179,12.64791,0.469399,3781.1,693.363,1833.76,3906.61,1538.91,0.407,0.867067,1,0
DB1-Zn2O8N2-BDC_A-DPAC_A_No256_repeat,8.96306,7.61306,8.95017,0.7203,3109.04,552.398,1776.75,2466.68,657.873,0.2116,0.293767,2,0
DB1-Zn2O8N2-BDC_A-irmof14_A_No396_repeat,8.45947,7.61003,8.07936,0.889191,2838.8,503.657,1774.19,1995.29,547.887,0.193,0.217051,2,0
DB1-Zn2O8N2-BDC_A-irmof7_A_No623_repeat,8.45958,7.60067,8.45958,1.12687,2363.39,303.074,1282.37,1137.99,233.503,0.0988,0.0876764,2,0
DB1-Zn2O8N2-BDC_A-irmof8_A_No187_repeat,8.04588,7.34461,8.04588,0.922005,2630.58,466.569,1773.63,1923.67,411.949,0.1566,0.169847,2,0
DB1-Zn2O8N2-BDC_A-pmof1_A_No20_repeat,9.57203,6.74436,9.57203,0.600638,2841.08,684.396,2408.93,4010.61,655.722,0.2308,0.384258,1,0
DB1-Zn2O8N2-BDC_A-pmof1_A_No3_repeat,9.57203,6.74436,9.57203,0.675311,2841.08,694.625,2444.93,3620.45,638.676,0.2248,0.332884,1,0
DB1-Zn2O8N2-DPAC_A-irmof10_A_No86_repeat,16.21082,14.20392,16.21082,0.42927,9623.23,1751.21,1819.78,4239.24,4894.37,0.5086,1.1848,1,0
DB1-Zn2O8N2-DPAC_A-irmof14_A_No620_repeat,18.39802,14.22825,18.39802,0.344048,9608.9,1586.78,1651.36,4799.8,5225.32,0.5438,1.58059,1,0
DB1-Zn2O8N2-DPAC_A-irmof7_A_No429_repeat,16.01449,13.48583,16.01449,0.443977,8328.36,1594.93,1915.06,4313.43,3656.15,0.439,0.988791,1,0
DB1-Zn2O8N2-DPAC_A-irmof8_A_No320_repeat,18.72321,14.22829,18.68849,0.458397,9048.07,1455.69,1608.84,3509.71,4679.66,0.5172,1.12828,1,0
DB1-Zn2O8N2-irmof10_A-irmof20_A_No26_repeat,13.08379,9.40810,13.08379,0.534709,5044.7,1027.8,2037.39,3810.28,1718.22,0.3406,0.636982,1,0
DB1-Zn2O8N2-irmof10_A-irmof20_A_No417_repeat,11.73257,9.40812,11.73257,0.564363,5044.7,1049.82,2081.04,3687.41,1541.66,0.3056,0.541495,1,0
DB1-Zn2O8N2-irmof10_A-irmof6_A_No27_repeat,12.76048,8.16190,12.74862,0.596596,4104.62,811.078,1976.01,3312.15,1285.57,0.3132,0.524978,1,0
DB1-Zn2O8N2-irmof10_A-irmof7_A_No25_repeat,9.78688,7.46262,9.78005,0.664819,3967.07,794.344,2002.34,3011.86,963.998,0.243,0.365513,1,0
DB1-Zn2O8N2-irmof10_A-irmof8_A_No375_repeat,12.98039,9.89468,12.98039,0.508017,5330.97,1144.03,2146,4224.27,1918.08,0.3598,0.708244,1,0
DB1-Zn2O8N2-irmof10_A-irmof8_A_No400_repeat,12.05397,9.89468,12.05397,0.522791,5330.97,1034.11,1939.81,3710.48,1692.05,0.3174,0.607126,2,0
DB1-Zn2O8N2-irmof10_A-irmof8_A_No506_repeat,12.23159,9.89468,12.23159,0.52463,5330.97,1063.49,1994.92,3802.53,1711.24,0.321,0.611859,2,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No103_repeat,9.94329,9.18893,9.94329,0.631612,5092.19,945.48,1856.73,2939.66,1266.94,0.2488,0.393913,2,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No12_repeat,9.69902,8.30474,9.69902,0.576722,5092.19,1073.99,2109.08,3657.02,1457.39,0.2862,0.496253,1,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No245_repeat,9.58527,7.72222,9.36725,0.604167,5092.19,1042.58,2047.42,3388.83,1290.36,0.2534,0.41942,1,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No252_repeat,9.58527,7.53342,9.58456,0.619775,5092.19,1068.06,2097.45,3384.21,1338.23,0.2628,0.424025,1,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No269_repeat,9.58527,7.53342,9.58456,0.664762,5092.19,977.394,1919.4,2887.35,1176.3,0.231,0.347493,1,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No272_repeat,9.58527,7.89646,9.36725,0.592374,5092.19,1088.78,2138.13,3609.43,1389.15,0.2728,0.46052,1,0
DB1-Zn2O8N2-irmof14_A-irmof20_A_No34_repeat,12.07753,9.39875,12.07753,0.577831,5092.19,1078.47,2117.89,3665.24,1793.47,0.3522,0.609521,1,0
DB1-Zn2O8N2-irmof14_A-irmof6_A_No138_repeat,8.73894,7.71983,8.73894,0.832546,4142.79,752.68,1816.84,2182.27,752.331,0.1816,0.218126,1,0
DB1-Zn2O8N2-irmof14_A-irmof7_A_No339_repeat,8.73352,7.28568,8.14216,0.738623,4003.89,823.149,2055.87,2783.39,735.915,0.1838,0.248842,1,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No133_repeat,10.31285,9.88578,10.31285,0.598346,5381.34,1027.17,1908.76,3190.06,1505.7,0.2798,0.467622,2,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No134_repeat,10.28495,9.48206,10.28495,0.662119,5381.34,977.449,1816.37,2743.26,1400.22,0.2602,0.39298,2,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No232_repeat,10.06534,7.92240,10.06516,0.586514,5381.34,1046.27,1944.27,3314.95,1348.56,0.2506,0.42727,1,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No239_repeat,10.06534,7.92240,10.06534,0.616054,5381.34,1056.51,1963.28,3186.87,1301.21,0.2418,0.392498,1,1
DB1-Zn2O8N2-irmof14_A-irmof8_A_No255_repeat,10.06534,7.92240,10.03618,0.617883,5381.34,1050.43,1951.98,3159.14,1234.48,0.2294,0.371268,1,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No29_repeat,12.42128,9.88578,12.42128,0.534574,5381.34,1075.96,1999.43,3740.23,1711.27,0.318,0.594867,2,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No306_repeat,10.06534,8.14131,9.93484,0.806658,5381.34,921.245,1711.93,2122.25,1263.54,0.2348,0.291078,2,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No323_repeat,10.06534,8.31119,10.06534,0.617883,5381.34,964.598,1792.49,2901.02,1357.17,0.2522,0.408168,2,0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No362_repeat,11.02592,9.88578,11.02592,0.593816,5381.34,975.368,1812.5,3052.29,1519.69,0.2824,0.475568,2,0
DB1-Zn2O8N2-irmof20_A-imd_No8_repeat,10.32415,9.22546,10.30670,0.75331,3780.31,731,1933.7,2566.94,1011.61,0.2676,0.355232,1,0
DB1-Zn2O8N2-irmof20_A-irmof6_A_No250_repeat,10.12460,9.33565,10.12460,0.76904,3527.89,691.607,1960.4,2549.15,811.416,0.23,0.299074,1,0
DB1-Zn2O8N2-irmof20_A-irmof6_A_No303_repeat,10.67612,9.33565,10.67612,0.710196,3527.89,715.974,2029.47,2857.61,920.075,0.2608,0.367223,1,0
DB1-Zn2O8N2-irmof20_A-irmof6_A_No46_repeat,9.73385,8.97837,9.73385,1.06972,3527.89,631.318,1789.51,1672.87,716.868,0.2032,0.189956,2,0
DB1-Zn2O8N2-irmof20_A-irmof8_A_No28_repeat,11.82830,9.34371,10.11031,0.645963,3853.14,773.778,2008.17,3108.8,1195.24,0.3102,0.480213,1,0
DB1-Zn2O8N2-irmof20_A-irmof8_A_No39_repeat,10.15586,9.17779,9.93814,0.814264,3853.14,727.872,1889.04,2319.93,1014.15,0.2632,0.323237,1,0
DB1-Zn2O8N2-irmof6_A-irmof7_A_No168_repeat,7.89181,7.04724,7.89181,1.14433,2425.93,278.544,1148.19,1003.37,197.956,0.0816,0.0713078,2,0
DB1-Zn2O8N2-irmof8_A-TePM_No172_repeat,7.67284,4.72500,7.67284,0.8607,3511.26,455.292,1296.66,1506.52,184.692,0.0526,0.0611131,2,0
DB1-Zn2O8N2-TED-AZO_No2_repeat,15.19819,14.02943,15.19819,0.500295,2799.69,473.733,1692.09,3382.19,1122.68,0.401,0.801527,1,0
DB1-Zn4O13-irmof10_A-irmof20_A_No340_repeat,17.38525,7.45664,17.38437,0.601683,14678.8,2936.04,2000.2,3324.33,6206.19,0.4228,0.702695,1,1
DB1-Zn4O13-irmof10_A-irmof8_A_No462_repeat,18.07399,7.81245,16.99380,0.476215,15675.2,3021.55,1927.6,4047.75,6574.18,0.4194,0.880695,1,0
DB1-Zn4O13-irmof14_A-irmof20_A_No47_repeat,17.37888,8.28466,17.35332,0.630757,14637,2828.49,1932.42,3063.65,5887.01,0.4022,0.637646,1,0
DB1-Zn4O13-irmof6_A-irmof8_A_No125_repeat,16.48770,5.93179,16.48621,0.618768,11878.2,2378.66,2002.54,3236.34,3929.31,0.3308,0.534611,1,0
DB1-Zn4O13-irmof7_A-irmof8_A_No199_repeat,13.39410,4.94917,13.39410,0.739892,11638.5,2090.16,1795.91,2427.26,2760.64,0.2372,0.320587,1,0
DB3-bcu_sym_8_mc_9__L_12_FGNO_2___repeat,5.98079,4.01705,5.98079,1.60062,3809.23,122.305,321.074,200.593,41.9016,0.011,0.00687232,1,1
DB3-lvtb_sym_5_mc_2_sym_5_mc_2_L_12_FGB_2___repeat,7.43980,5.46337,6.59910,1.41334,7245.95,866.662,1196.06,846.269,501.42,0.0692,0.0489621,8,0
DB5-hypotheticalMOF_1001353_0_0_3_11_11_9_repeat,6.67505,6.09837,6.67505,1.01669,774.375,104.902,1354.66,1332.43,72.0169,0.093,0.0914734,1,0
DB5-hypotheticalMOF_10022_1_0_0_13_13_5_repeat,10.64891,8.47269,10.64891,0.532085,3293.15,699.681,2124.66,3993.07,1288.28,0.3912,0.735221,1,0
DB5-hypotheticalMOF_1021_1_1_0_2_9_14_repeat,3.79644,2.51948,3.77433,1.70654,1591.81,0,0,0,0,0,0,0,0
DB5-hypotheticalMOF_10493_1_1_0_6_2_2_repeat,3.88999,3.12069,3.77963,1.56531,1591.81,0,0,0,0,0,0,0,4
DB5-hypotheticalMOF_1100_1_1_0_2_17_7_repeat,6.60934,4.54510,6.60934,0.944234,3257.42,524.688,1610.75,1705.88,225.414,0.0692,0.073287,1,0
DB5-hypotheticalMOF_11031_0_0_0_6_10_14_repeat,7.11770,5.60970,7.11770,0.854198,2088.41,362.855,1737.47,2034.04,244.761,0.1172,0.137205,1,0
DB5-hypotheticalMOF_11271_0_0_0_6_13_5_repeat,11.04614,8.49848,11.03209,0.593437,2826.65,594.165,2102.01,3542.1,981.978,0.3474,0.585403,1,0
DB5-hypotheticalMOF_12597_1_0_0_14_9_5_repeat,9.06468,7.38876,9.06468,0.627947,2419.81,564.585,2333.18,3715.56,720.62,0.2978,0.474244,1,0
DB5-hypotheticalMOF_13096_1_0_0_14_25_7_repeat,16.46044,13.39599,16.45175,0.352874,5828.51,940.762,1614.07,4574.07,3126.41,0.5364,1.52009,1,0
DB5-hypotheticalMOF_13853_0_0_0_16_9_5_repeat,9.69759,6.72370,9.44344,0.609938,2761.04,583.406,2112.99,3464.27,942.068,0.3412,0.559401,1,0
DB5-hypotheticalMOF_14149_0_0_0_16_7_5_repeat,12.08806,10.31562,12.08806,0.540428,3669.9,743.986,2027.27,3751.23,1374.74,0.3746,0.693155,1,0
DB5-hypotheticalMOF_14226_0_0_0_16_2_5_repeat,11.22556,9.39417,11.05180,0.569219,3212.59,752.157,2341.28,4113.14,1112.84,0.3464,0.608553,1,0
DB5-hypotheticalMOF_14317_2_0_0_16_21_7_repeat,16.45570,11.56132,16.37327,0.321158,5627.16,1025.35,1822.15,5673.69,3114.07,0.5534,1.72314,1,0
DB5-hypotheticalMOF_14815_0_0_0_16_10_5_repeat,9.65963,6.93701,9.65963,0.583789,2790.77,614.951,2203.52,3774.51,984.026,0.3526,0.603985,1,0
DB5-hypotheticalMOF_14900_0_0_0_16_11_5_repeat,11.72679,9.25082,11.69415,0.501473,3689.77,811.627,2199.67,4386.42,1480.33,0.4012,0.800043,1,0
DB5-hypotheticalMOF_15051_1_0_0_16_13_5_repeat,12.96086,8.50034,12.91184,0.495773,3732.2,724.463,1941.12,3915.34,1576.48,0.4224,0.852004,1,0
DB5-hypotheticalMOF_15053_0_0_0_16_13_5_repeat,11.41834,7.85163,11.41834,0.519026,3757.14,801.156,2132.36,4108.38,1461.53,0.389,0.74948,1,0
DB5-hypotheticalMOF_15429_1_0_0_22_9_5_repeat,10.73898,9.04280,10.71153,0.524046,3819.55,824.979,2159.89,4121.56,1386.5,0.363,0.692688,1,0
DB5-hypotheticalMOF_15431_0_0_0_22_9_5_repeat,8.78486,6.92708,8.78486,0.607708,2760.27,637.154,2308.3,3798.38,842.986,0.3054,0.502544,1,0
DB5-hypotheticalMOF_15666_0_0_0_22_7_5_repeat,11.20468,8.02482,10.97655,0.573989,3519.09,757.439,2152.37,3749.85,1089.51,0.3096,0.539383,1,0
DB5-hypotheticalMOF_16005_1_0_0_22_24_7_repeat,16.04798,11.95521,16.04798,0.369538,6141.66,1037.8,1689.78,4572.68,3178.92,0.5176,1.40067,1,0
DB5-hypotheticalMOF_16123_0_0_0_22_1_5_repeat,6.39528,5.13108,6.39528,0.796767,1865.35,484.89,2599.45,3262.5,238.765,0.128,0.160649,1,0
DB5-hypotheticalMOF_16327_1_1_0_22_13_0_repeat,6.79286,4.29956,6.79286,0.923548,3668.66,549.316,1497.32,1621.27,201.043,0.0548,0.0593364,1,0
DB5-hypotheticalMOF_16369_1_0_0_22_13_5_repeat,10.23143,8.29519,10.23143,0.534114,3638.59,802.572,2205.72,4129.68,1284.42,0.353,0.660908,1,0
DB5-hypotheticalMOF_16371_0_0_0_22_13_5_repeat,10.58547,8.33347,10.58547,0.523322,3761.27,810.541,2154.97,4117.86,1389.41,0.3694,0.705875,1,0
DB5-hypotheticalMOF_1747_1_1_0_21_7_7_repeat,6.96820,5.61484,6.82303,0.776791,4233.58,813.102,1920.6,2472.48,447.913,0.1058,0.136201,1,0
DB5-hypotheticalMOF_17595_1_0_1_2_7_6_repeat,5.83832,3.44730,5.82953,1.24293,782.937,0,0,0,0,0,0,0,2
DB5-hypotheticalMOF_17652_0_0_1_21_9_7_repeat,8.86603,6.46816,8.40645,0.615089,1660.84,363.87,2190.88,3561.9,390.297,0.235,0.382059,1,0
DB5-hypotheticalMOF_17668_0_0_1_21_9_5_repeat,8.36008,6.60096,8.22333,0.640831,1715.96,395.514,2304.91,3596.75,435.512,0.2538,0.396048,1,0
DB5-hypotheticalMOF_18051_1_0_1_21_2_12_repeat,6.48609,5.73053,6.27541,0.796267,1182.75,236.039,1995.68,2506.29,192.552,0.1628,0.204454,1,0
DB5-hypotheticalMOF_18104_0_0_1_21_2_11_repeat,7.72122,5.09940,7.72122,0.703947,1243.25,292.009,2348.76,3336.55,167.839,0.135,0.191776,1,0
DB5-hypotheticalMOF_18105_1_0_1_21_2_11_repeat,7.76238,5.45662,7.76238,0.703943,1243.26,342.906,2758.12,3918.11,221.549,0.1782,0.253146,1,0
DB5-hypotheticalMOF_18213_3_1_1_21_21_5_repeat,6.90878,4.57135,6.90878,0.63048,3915.33,1035.91,2645.77,4196.44,471.406,0.1204,0.190966,1,0
DB5-hypotheticalMOF_18777_1_1_1_25_21_5_repeat,6.34310,5.01741,6.34310,0.625757,4300.95,1092.52,2540.19,4059.39,525.577,0.1222,0.195284,1,0
DB5-hypotheticalMOF_18793_1_1_1_25_21_4_repeat,7.04055,5.93457,7.03165,0.641911,4300.95,1020.35,2372.38,3695.81,633.1,0.1472,0.229315,1,0
DB5-hypotheticalMOF_1917_0_0_0_21_2_4_repeat,13.60213,12.21514,13.56879,0.393363,3706.02,761.556,2054.91,5223.96,1950.11,0.5262,1.3377,1,0
DB5-hypotheticalMOF_2000075_0_0_1_31_30_2_repeat,17.06341,8.12521,17.05209,0.558442,8834.32,1697.12,1921.06,3440.03,3579.67,0.4052,0.72559,1,1
DB5-hypotheticalMOF_20655_1_1_1_10_17_0_repeat,4.51653,2.99202,4.51653,1.17153,1607.79,0,0,0,0,0,0,0,4
DB5-hypotheticalMOF_20702_1_1_1_10_10_4_repeat,3.51552,2.86087,3.50327,1.66738,1121.44,0,0,0,0,0,0,0,0
DB5-hypotheticalMOF_21387_0_0_1_11_9_5_repeat,7.46292,5.86683,7.46292,0.885106,1107.18,194.008,1752.27,1979.73,162.977,0.1472,0.166308,1,0
DB5-hypotheticalMOF_21996_1_0_1_11_24_9_repeat,11.50573,7.96016,11.50573,0.486172,2983.25,624.361,2092.89,4304.84,1011.92,0.3392,0.697696,1,0
DB5-hypotheticalMOF_22182_1_0_1_11_11_2_repeat,7.83073,7.33944,7.83073,0.975237,1205.77,189.953,1575.37,1615.37,187.377,0.1554,0.159346,1,0
DB5-hypotheticalMOF_22855_0_0_1_13_9_6_repeat,7.90900,7.22504,7.90900,0.869959,1315.52,231.833,1762.3,2025.72,205.484,0.1562,0.179549,1,0
